%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1304,-7.982,2.9879,-22.727,23.594,20.472,23.499,44.559,-3.744,57.138,45.73,52.149,45.366,73.235,54.049,74.04,79.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1305,-17.014,10.976,-35.806,39.471,21.384,31.482,-12.484,2.2809,51.095,60.685,34.11,31.338,59.176,59.983,63.022,75.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1306,-3.0461,11.966,-13.885,38.348,42.297,50.465,7.4695,25.307,53.052,73.64,62.069,37.309,82.116,77.916,62.003,71.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1307,25.923,24.955,7.0346,44.224,62.209,68.446,36.423,52.332,80.009,85.595,68.025,50.278,90.053,85.847,74.982,79.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1308,10.892,23.944,1.9532,54.099,56.119,65.427,7.376,49.356,92.963,93.549,49.98,50.247,81.989,87.778,79.958,89.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1309,-27.138,3.9341,-22.127,40.977,40.031,46.408,1.3283,-5.6197,60.919,75.502,44.939,40.217,66.928,74.71,70.936,91.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1310,-19.166,7.926,-19.206,40.855,35.943,48.39,10.281,16.405,51.877,56.456,39.898,38.185,61.867,54.641,47.915,75.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1311,-1.1944,9.9171,-16.287,55.732,26.853,37.369,-2.7674,28.429,52.833,47.408,42.856,27.153,67.805,42.57,34.896,58.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1312,-10.222,-6.0921,-33.369,56.609,18.762,25.347,14.182,-2.5475,37.788,39.357,24.814,21.122,54.742,38.5,36.876,54.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1313,-25.249,-10.099,-15.45,45.487,10.672,24.325,-8.8672,4.4777,21.743,37.306,1.7728,11.091,32.679,23.43,33.856,48.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1314,-34.274,2.8949,-22.533,58.365,2.5809,12.302,-54.92,3.5024,-0.30397,30.255,3.7288,13.06,23.614,29.358,24.835,43.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1315,-9.2989,9.89,-31.617,67.243,1.4897,14.28,-45.972,16.527,-15.353,39.202,5.6853,7.0294,19.548,35.287,24.813,47.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1316,-10.321,6.888,-34.7,57.121,-11.6,6.258,-42.024,44.553,-11.401,37.15,-19.358,20.998,6.4823,38.214,22.79,64.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1317,-8.3428,-5.1147,-27.784,28,-11.691,0.23481,-35.08,20.58,-5.4502,35.097,-11.403,21.965,5.4146,41.14,21.766,77.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1318,-22.364,-10.116,-32.868,26.879,-18.782,-3.7879,-37.136,-23.393,-9.5007,19.042,-15.447,-5.0687,-5.6549,18.065,14.741,70.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1319,-8.3812,6.8847,-32.952,38.759,-15.871,-0.80992,-30.191,-23.366,-7.5514,12.987,-19.492,-14.101,-0.72487,0.98958,2.7159,52.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1320,-10.396,-2.1121,-43.034,49.641,-25.959,-17.83,-56.245,-6.3396,-11.602,0.93307,-40.536,-33.134,-30.795,-27.085,-22.309,29.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1321,5.5901,-4.1064,-35.115,34.524,-38.044,-22.848,-66.299,-12.311,-43.652,-24.119,-45.58,-36.168,-53.865,-38.16,-44.333,13.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1322,-18.422,-4.0998,-41.195,7.4081,-48.129,-40.867,-70.354,-31.282,-44.7,-23.17,-43.624,-30.2,-46.933,-38.233,-48.357,15.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1323,-40.434,-33.093,-46.275,-0.70854,-70.214,-63.886,-67.409,-33.253,-52.746,-49.221,-67.666,-67.232,-65.999,-64.305,-51.38,-1.3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1324,-21.442,-27.084,-23.357,8.1769,-67.299,-53.904,-46.464,4.7806,-70.791,-59.271,-44.708,-44.263,-51.066,-50.377,-42.401,-6.4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1325,1.5489,-17.075,-28.44,19.062,-45.383,-38.924,-37.521,-2.189,-57.837,-40.322,-32.751,-26.297,-41.135,-36.452,-24.424,7.5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1326,-7.4597,-4.0641,-34.521,32.947,-42.47,-29.944,-51.578,-44.159,-67.886,-36.375,-58.795,-46.33,-63.206,-52.527,-29.449,9.4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1327,-2.4643,19.95,-19.602,51.834,-22.553,-8.9625,-48.635,-9.1278,-65.935,-27.428,-50.836,-32.361,-51.274,-31.599,-37.472,18.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1328,-5.4682,0.96399,-27.685,31.721,-34.637,-26.982,-77.694,3.9031,-58.983,-21.479,-50.877,-36.392,-68.343,-41.672,-53.495,6.3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1329,-7.4724,3.9789,-16.768,25.608,-44.721,-32.001,-48.753,-35.067,-79.032,-30.53,-46.919,-30.423,-55.412,-32.744,-53.517,-12.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1330,15.524,16.997,5.1476,16.497,-23.803,-16.019,-3.814,5.9654,-44.081,-17.582,7.0395,-17.455,2.5187,3.1835,-8.539,-0.82995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1331,-13.476,2.0159,-2.9347,8.3875,-26.885,-20.037,-9.8743,17.998,-15.13,-2.6341,-3.0008,-32.487,-1.5509,-2.8899,22.438,24.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1332,7.5273,6.0366,-0.01503,7.2781,-32.966,-20.054,-35.934,-24.969,-30.18,-13.687,-23.042,-26.519,-15.622,-9.9645,18.414,46.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1333,13.532,13.059,-7.0965,4.1704,-24.046,-21.071,-47.994,-32.935,-29.231,-11.741,-17.085,-14.551,-22.695,-3.0388,11.389,60.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1334,-35.459,-17.914,-51.177,-24.935,-63.123,-55.084,-57.054,-41.9,-59.28,-41.792,-59.126,-39.585,-72.768,-38.113,-13.637,40.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1335,-15.449,-13.885,-33.257,-23.038,-56.2,-49.098,-77.114,-41.864,-64.329,-61.843,-34.168,-23.617,-61.84,-30.188,-25.664,20.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1336,-16.438,-6.8546,-34.337,-12.14,-47.275,-47.11,-62.175,-23.832,-51.376,-46.893,-23.209,-39.65,-48.913,-24.262,-21.69,13.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1337,-5.4257,-10.825,-23.416,9.7551,-46.351,-37.124,-20.238,18.202,-47.424,-32.944,-33.251,-36.684,-50.987,-15.338,-20.717,3.6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1338,18.589,4.2081,-13.495,26.652,-21.426,-19.137,-19.298,-13.76,-27.472,-15.996,-39.292,-36.715,-62.059,-11.411,-35.744,-6.3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1339,23.608,20.245,6.4275,24.551,-7.4985,-6.1489,-16.357,-15.723,-29.519,-13.046,-27.333,-58.747,-56.132,-22.484,-50.77,-23.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1340,14.629,17.282,21.35,33.451,-5.5713,-1.1604,-4.4176,-13.688,-20.566,-22.095,-28.374,-39.78,-56.205,-16.558,-57.796,-32.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1341,48.651,41.322,45.273,41.353,28.357,23.828,-3.4787,-22.651,-0.61317,-6.146,-10.414,-16.813,-22.278,14.369,-36.821,-1.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1342,59.676,28.364,23.197,13.256,14.285,10.817,-11.541,-12.612,8.3397,1.8039,-18.453,-44.846,-30.352,-7.7047,-24.847,17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1343,36.704,23.408,22.119,16.16,10.214,8.8051,-16.602,22.425,-6.7086,-2.247,-14.493,-16.88,-11.426,6.2201,-13.873,17.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1344,42.732,38.454,24.042,40.065,20.143,11.794,-7.6646,4.464,0.24236,5.7,5.4678,-2.9125,-1.5004,18.145,1.1007,25.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1345,28.764,17.503,1.9678,41.975,4.0755,2.7853,-28.726,-10.495,-4.8047,-3.3514,-31.57,-7.9458,-33.575,10.07,-10.926,24.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1346,10.799,14.556,-9.1054,21.886,0.01022,-4.2217,-31.788,7.5444,-25.852,-9.4021,-26.61,28.02,-19.652,37.994,-13.955,25.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1347,19.839,14.609,17.823,20.796,4.946,0.77207,5.1493,20.584,-16.9,19.547,6.3497,45.986,4.271,63.918,2.0163,37.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1348,8.8802,-8.3345,12.751,4.7084,-9.119,-9.2355,-23.913,-3.3745,-2.9465,21.497,-25.691,10.952,-11.807,40.841,3.9872,34.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1349,-0.07814,-7.2766,10.677,-9.3785,1.815,-6.2448,8.0237,28.666,-20.995,-3.5546,-19.732,26.918,-1.8845,45.765,-2.0415,25.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1350,31.964,14.782,36.602,10.535,33.749,28.746,29.96,-0.29267,14.956,18.394,-9.7713,14.885,16.039,32.69,-15.069,1.8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1351,53.009,32.842,42.528,24.45,49.684,44.737,-16.106,-9.25,43.909,31.342,-7.8109,0.85158,19.962,31.614,-25.096,-20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1352,39.056,39.904,50.454,20.365,55.619,45.728,2.8284,24.793,44.86,45.291,-13.851,-0.18345,14.884,26.537,-29.124,-36.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1353,40.106,31.969,50.381,20.284,53.555,48.719,14.762,28.835,42.81,51.238,-2.8914,-4.2199,18.802,18.458,-26.153,-48.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1354,44.157,29.036,56.306,17.205,53.491,42.709,24.693,56.876,56.757,42.184,31.067,3.7448,50.719,38.379,-1.1841,-32.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1355,61.21,27.103,68.23,10.125,55.426,42.699,35.622,37.918,71.704,49.13,40.023,-1.2896,58.635,41.302,21.784,-6.5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1356,54.264,45.172,55.155,21.048,60.362,50.689,30.554,38.962,60.65,45.077,47.979,25.677,52.549,53.224,31.753,16.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1357,40.32,35.243,40.081,16.972,54.3,36.68,26.483,26.003,50.595,51.023,38.935,36.644,48.463,60.146,38.722,30.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1358,37.379,23.317,32.007,-3.1027,32.238,18.672,23.413,3.0478,43.54,36.97,34.893,36.609,42.378,60.067,38.692,26.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1359,28.442,15.394,15.934,-24.175,18.179,2.6656,19.344,11.094,36.485,27.916,24.852,41.574,27.293,54.988,32.662,17.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1360,11.508,-9.5259,0.86025,-48.246,-0.87903,-20.34,-15.728,-3.8623,7.4328,8.8639,-14.188,23.539,-9.7921,21.91,3.6333,-3.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1361,-24.425,-40.444,-5.2102,-72.315,-26.937,-38.346,-59.799,-23.819,-23.619,-27.189,-28.228,16.503,-27.878,1.8309,-24.396,-27.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1362,-25.356,-34.36,-17.281,-57.384,-14.993,-26.351,-33.868,22.227,-30.67,-27.24,-9.2678,15.471,-13.962,10.755,-16.425,-24.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1363,-15.285,-30.275,-20.352,-67.453,-11.049,-23.356,-21.939,19.272,-20.721,-16.29,-2.3091,-23.561,-18.046,-17.321,0.54745,-29.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1364,-10.211,-28.188,-14.422,-78.519,-26.104,-35.36,-43.011,-41.683,-18.772,-39.341,-3.3504,-33.594,-24.132,-44.397,0.51958,-40.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1365,-44.136,-48.099,-23.493,-97.585,-35.16,-52.366,-38.083,-58.635,-31.824,-67.392,-19.39,-27.626,-24.216,-47.473,-7.5079,-47.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1366,-29.058,-44.008,-8.563,-101.65,-28.216,-41.373,-22.154,-41.586,-27.875,-63.443,-12.429,-17.659,-13.3,-35.548,-12.534,-49.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1367,-17.978,-49.915,-9.6321,-114.71,-34.272,-48.381,-24.225,-39.542,-5.9266,-50.496,-7.465,-30.692,-20.383,-37.624,-14.558,-47.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1368,-50.897,-68.822,-34.702,-121.78,-46.329,-65.389,-22.299,-47.497,-22.979,-53.549,-17.5,-17.725,-27.465,-27.699,-15.58,-35.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1369,-38.813,-69.726,-29.771,-105.84,-42.383,-53.395,2.6297,-4.4504,-28.031,-39.601,-20.536,-5.7577,-34.548,-21.774,-13.603,-16.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1370,-35.725,-57.626,-23.837,-109.89,-36.435,-55.401,-32.441,-3.4049,-31.083,-35.654,-22.573,0.20988,-36.633,-9.8497,-14.627,-5.4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1371,-66.633,-75.522,-30.904,-120.95,-52.484,-72.404,-69.512,-54.36,-40.134,-31.705,-28.61,-3.8226,-39.719,-7.9253,-17.653,0.51999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1372,-62.536,-82.416,-55.966,-110,-63.532,-76.407,-50.583,-59.313,-49.185,-55.757,-31.648,0.14438,-37.807,-4.0017,-24.68,0.46399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1373,-84.438,-83.308,-63.028,-104.06,-46.58,-66.41,-60.655,-18.263,-36.237,-42.808,-14.686,17.113,-17.895,10.924,-20.706,7.4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1374,-65.338,-84.199,-79.092,-108.11,-49.628,-64.414,-82.727,-30.215,-34.289,-37.859,-41.722,-16.918,-41.982,-25.149,-21.73,-5.6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1375,-70.235,-57.087,-60.154,-100.16,-35.675,-47.418,-50.798,-9.1687,-42.34,-44.91,-41.755,-9.9488,-44.065,-26.222,-29.752,-19.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1376,-51.132,-42.974,-40.217,-70.209,-12.721,-28.421,-15.87,13.88,-28.39,-21.96,-10.786,10.023,-20.145,3.7079,-16.77,-3.7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1377,-26.025,-19.857,-21.277,-41.255,2.236,-5.4228,2.0596,42.931,5.5629,4.9917,30.184,20.994,12.775,26.638,17.213,29.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1378,-7.9148,-0.73856,-5.3373,-32.299,26.193,13.575,36.99,17.979,28.515,25.943,54.154,38.966,33.694,46.568,50.196,53.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1379,25.198,18.382,28.603,-10.342,47.151,35.574,46.921,25.028,59.468,41.895,71.125,45.939,52.613,58.499,68.177,64.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1380,42.314,14.506,34.544,-23.383,36.111,27.572,51.851,15.081,70.421,45.848,61.097,34.911,45.533,42.43,56.157,58.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1381,-42.569,-45.369,-22.515,-69.421,-12.93,-31.43,-15.219,-10.866,40.374,13.801,7.07,6.8828,0.45199,7.3603,7.1375,30.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1382,-95.45,-75.241,-54.572,-84.458,-44.97,-54.431,-42.289,-18.816,-19.674,-17.248,-42.958,-3.1451,-26.631,-11.71,-40.883,4.9651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1383,-65.328,-68.111,-53.629,-82.494,-43.009,-53.433,-43.36,-7.7678,-31.722,-21.297,-39.99,-17.173,-33.717,-11.781,-55.905,-5.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1384,-59.203,-64.978,-62.687,-83.528,-45.045,-57.433,-38.434,-57.715,-36.772,-29.346,-28.023,-18.201,-32.805,-13.852,-50.928,-17.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1385,-61.072,-55.841,-57.742,-67.558,-47.08,-51.431,-17.505,-46.66,-24.821,-28.393,-29.054,10.772,-23.891,5.0785,-36.952,-14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1386,-46.938,-54.701,-41.796,-41.585,-44.112,-53.428,-11.576,-18.605,-13.869,-17.439,-9.0842,20.746,-7.9764,19.01,-20.974,12.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1387,-66.804,-44.559,-14.851,-28.61,-38.144,-47.425,0.35187,8.4495,-12.915,-18.485,-0.11307,0.72027,-19.06,-0.05767,-22.995,20.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1388,-48.665,-39.414,-15.901,-24.634,-36.173,-44.421,-14.717,-9.4956,-26.959,-24.529,-37.139,-21.305,-56.141,-35.124,-51.014,-7.3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1389,-50.522,-44.265,-53.95,-28.656,-44.201,-58.415,-44.787,-33.441,-61.002,-56.573,-61.166,-7.3295,-64.223,-31.19,-70.033,-26.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1390,-57.377,-42.114,-61,-1.6764,-37.228,-44.41,-36.858,-8.3851,-72.046,-48.617,-66.195,-19.356,-73.308,-39.258,-75.054,-34.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1391,-48.23,-60.961,-59.05,-9.6948,-39.253,-44.404,-50.929,-43.328,-69.092,-49.661,-66.223,-31.381,-71.392,-49.325,-78.075,-44.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1392,-40.079,-41.804,-55.098,-0.7107,-28.277,-38.397,-40.999,-42.269,-58.137,-45.703,-59.248,-19.404,-60.475,-39.39,-74.095,-44.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1393,-29.926,-25.646,-36.148,3.275,-27.301,-31.391,-26.071,-11.211,-43.182,-35.746,-49.275,-32.429,-56.561,-42.455,-71.113,-39.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1394,-47.77,-33.485,-26.197,1.2628,-33.325,-38.385,-14.143,28.849,-43.229,-33.789,-46.301,-19.453,-50.646,-32.519,-70.132,-28.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1395,-32.612,-33.321,-34.245,26.253,-36.346,-43.378,-0.2146,13.906,-50.275,-25.831,-37.327,-12.476,-37.732,-25.584,-68.15,-27.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1396,-27.449,-49.154,-40.291,19.247,-44.365,-46.369,0.71425,-39.038,-34.32,-34.873,-30.353,-24.499,-39.818,-36.649,-64.17,-41.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1397,-55.283,-49.985,-59.334,5.2417,-43.382,-48.359,-43.357,-43.979,-42.365,-35.915,-50.379,-15.523,-47.904,-26.714,-57.19,-46.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1398,-75.113,-55.812,-68.376,3.2396,-62.397,-64.347,-52.427,-34.919,-54.407,-32.956,-39.403,-19.546,-46.989,-32.778,-43.21,-35.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1399,-60.94,-57.637,-67.418,-15.761,-77.409,-79.335,-14.498,-24.858,-60.448,-54.995,-14.429,-7.569,-28.074,-27.841,-21.23,-15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400,-47.766,-59.458,-33.459,-17.76,-69.421,-77.322,10.432,-25.797,-46.49,-63.034,-3.4541,-15.592,-17.16,-36.904,-5.2495,-2.8305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1401,-34.587,-48.277,-28.498,6.2426,-56.432,-59.309,-17.638,-35.737,-38.532,-65.073,-23.478,-37.615,-42.245,-60.967,-16.27,-14.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1402,-29.406,-37.094,-28.539,6.2463,-51.443,-59.298,7.2893,-45.677,-54.574,-71.112,-23.504,-49.637,-51.332,-68.029,-42.29,-37.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1403,-29.223,-30.909,-11.58,-7.7471,-53.454,-60.286,8.217,-21.617,-45.618,-73.151,-12.531,-38.66,-27.419,-53.092,-46.312,-34.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1404,-5.0369,-29.721,17.382,-0.73567,-31.463,-37.274,38.146,21.445,-11.662,-36.191,-5.5565,-6.6826,-11.506,-17.155,-27.334,3.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1405,-25.849,-60.531,-23.657,-30.723,-60.471,-76.261,-3.9253,-50.494,-18.705,-41.231,-39.582,-30.704,-49.593,-42.217,-29.356,17.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1406,-76.658,-82.339,-56.695,-41.708,-76.479,-83.249,-20.998,-84.432,-60.749,-81.27,-41.607,-22.727,-42.68,-42.28,-37.378,14.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1407,-46.462,-44.143,-13.73,-2.6905,-42.484,-49.236,-0.06921,-32.37,-30.793,-51.31,-11.632,-1.7494,-5.7682,-13.343,-22.4,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1408,-23.263,-21.944,-11.764,7.3304,-35.488,-48.222,3.8596,-27.307,-19.836,-36.349,-13.657,-20.773,-18.857,-25.407,-3.4226,43.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1409,-8.0605,-13.742,-9.7974,20.354,-42.491,-47.207,6.7884,-13.244,-29.88,-43.39,-8.6803,-20.796,-18.946,-18.471,12.555,47.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1410,2.1458,-15.537,15.171,39.38,-26.491,-35.191,38.717,8.8214,-14.922,-19.429,37.297,1.182,16.966,18.467,31.533,59.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1411,-10.647,-14.33,17.139,30.408,-14.491,-24.175,43.648,25.884,7.036,4.535,45.274,13.16,40.878,41.406,52.513,82.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1412,-6.4364,-18.12,16.108,18.437,-13.49,-21.158,2.5777,13.948,25.995,10.498,13.253,16.14,24.791,32.346,49.493,82.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1413,-9.2226,-7.9074,-1.9218,37.469,-8.4874,-21.143,-1.4917,-43.987,-3.0456,2.462,9.2325,35.122,11.704,32.288,28.474,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1414,16.992,32.305,4.0475,72.503,15.515,8.8729,17.438,-17.922,1.9142,10.426,-0.78831,27.103,8.6167,21.229,5.4557,64.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1415,29.209,33.521,6.0178,78.54,22.517,15.887,0.36685,0.14347,2.8716,13.389,-26.811,18.083,-1.4729,17.169,-6.5638,63.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1416,25.426,21.737,18.987,79.579,31.518,20.9,-1.7058,12.209,6.8271,21.351,-1.8316,20.064,24.438,36.11,8.4172,65.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1417,60.647,41.954,37.957,79.621,44.522,40.915,30.221,21.275,39.784,31.315,0.14727,25.046,23.349,41.052,32.399,69.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1418,38.871,50.176,39.928,76.665,49.527,40.929,47.147,50.341,39.74,39.278,23.128,41.028,42.26,59.995,50.381,79.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1419,40.098,52.4,46.901,84.712,54.534,45.945,52.077,-5.5923,51.697,55.243,42.109,26.011,42.171,38.939,52.363,72.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1420,42.33,31.627,28.877,66.761,34.544,30.963,35.009,-9.5267,38.655,32.207,25.09,0.99307,42.084,7.882,44.345,44.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1421,58.566,38.859,30.856,72.814,36.557,23.984,18.94,6.5414,45.616,10.173,51.073,-0.02443,58.997,11.825,43.327,24.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1422,63.804,30.093,24.836,61.871,19.573,13.006,18.872,-21.39,39.577,6.1401,46.055,-3.0425,48.91,13.769,44.309,18.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1423,-0.95335,18.331,1.8156,58.929,12.591,8.029,3.8037,11.678,25.54,12.109,32.038,13.941,41.824,32.715,39.291,25.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1424,15.291,13.571,-0.20452,56.991,11.61,2.0521,9.7349,13.746,26.503,21.079,38.023,28.925,36.738,41.662,24.275,33.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1425,16.539,-8.1861,-6.2233,33.055,-5.369,-8.9234,13.666,16.818,25.467,16.05,19.007,20.909,14.653,32.61,5.259,28.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
