%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1973,-63.72,3.639,-96.29,-65.71,-84.43,-43.07,20.01,-42.54,-9.106,-27.89,-62.43,-121.6,-17.2,-14.88,-111.3,-126.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1974,-64.01,1.759,-104.4,-70.19,-84.66,-40.75,27.14,-36,-10.45,-31.75,-49.17,-118.1,-16.89,-16.56,-112.7,-123.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1975,-64.3,1.613,-110.1,-74.91,-91.65,-45,30.26,-36.33,0.1473,-35.06,-55.89,-116.7,-18.72,-23.69,-109,-122.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1976,-65.43,0.3991,-104.1,-66.44,-95.1,-48.94,39.04,-37.67,-2.812,-33.34,-58.91,-116.9,-8.963,-19.17,-96.7,-117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1977,-56.22,6.976,-90.86,-53.89,-81.56,-34.5,59.11,-25.61,-0.575,-35.31,-34.6,-103.1,10.94,-4.572,-82.23,-102.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1978,-41.98,17.38,-83.08,-47.97,-74.18,-21.72,71.63,-15.96,11.4,-34.83,-33.23,-94.94,19.99,0.146,-77.12,-95.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1979,-39.36,23.54,-90.48,-46.67,-83.91,-25.53,77.31,-16.03,8.809,-25.13,-53.18,-102.8,22.34,-2.756,-77.36,-98.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1980,-37.9,32.46,-94.91,-42.02,-86.28,-26.43,85.23,-11.39,9.657,-17.61,-50.43,-103.4,23.25,-4.816,-82.78,-105.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,-35.92,36.63,-89,-35.92,-82.29,-23.98,86.68,-5.847,13.48,-18.51,-52.35,-102.7,13.23,-12.69,-95.24,-116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1982,-42.65,29.98,-86,-34.51,-83.2,-24.7,86.76,-4.316,2.115,-24.04,-66.38,-112.9,3.076,-25.21,-102.8,-122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1983,-48.09,26.85,-82.37,-32.94,-80.25,-18.57,92.62,0.9976,2.886,-27.98,-63.04,-114.6,3.399,-33.86,-105.2,-121.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,-44.08,31.45,-78.09,-26.93,-72.21,-9.751,94.17,5.491,20.1,-27.41,-61.48,-104.7,3.408,-40.78,-109.7,-125.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,-36.07,34.74,-81.23,-25.15,-68.17,-8.349,91.65,5.124,15.19,-34.45,-69.83,-103.8,-3.296,-49.09,-115.5,-135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1986,-34.93,27.95,-85.94,-31.76,-71.45,-10.28,93.65,5.374,-3.215,-50.31,-72.04,-114.4,-12.28,-52.34,-123.9,-142.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1987,-38.27,20.49,-85.08,-31.25,-69.87,-6.833,105.6,11.67,1.247,-50.42,-76.56,-121.4,-13.42,-45.51,-130.1,-141.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,-34.95,32.48,-75.47,-16.68,-54.57,3.365,124,25.18,12.95,-32.97,-78.66,-122.9,-2.474,-35.58,-133.8,-138.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1989,-36.9,46.83,-67.54,-11.02,-48.85,5.117,127.6,27.12,11.21,-28,-72.73,-132.3,4.332,-32.08,-145.8,-143.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1990,-52.35,35.52,-81.69,-28.97,-68.69,-13.71,107.9,8.156,3.532,-44.22,-81.78,-149,-5.09,-36.35,-155.6,-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1991,-67.09,11.83,-103.8,-51.75,-87.94,-34.53,84.71,-7.849,-24.65,-56.31,-102.2,-159.4,-18.13,-44.98,-149.9,-140.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1992,-73.87,-0.1016,-104.5,-59.19,-85.66,-34.88,75.13,-11.42,-52.99,-49.01,-104.3,-158.5,-17.99,-48.15,-140.1,-136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1993,-70.15,6.313,-96.52,-54.3,-77.94,-27.03,79.64,-6.895,-23.79,-39.65,-90.84,-150.6,-3.218,-36.75,-129,-127.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1994,-64.63,19.23,-100.8,-49.34,-79.25,-30.25,84.99,5.307,19.57,-38.27,-81.53,-144.3,10.13,-23.97,-112.3,-112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1995,-69.34,19.45,-107.3,-49.91,-79.06,-36.95,78.42,6,10.04,-32.45,-75.12,-141.4,10.98,-22.78,-101.8,-102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,-70.58,13.1,-113.2,-57.72,-74.66,-42.76,63.55,-7.22,-3.511,-27.76,-63.97,-134.4,13.06,-18.81,-98.09,-91.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,-65.31,12.33,-124.5,-68.08,-75.27,-54.45,51.06,-11.42,13.31,-33.76,-55.4,-131.3,21.89,-9.014,-89.92,-75.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,-68.72,5.116,-127.3,-71.93,-77.2,-62.5,48.35,-10.59,11.39,-40.44,-58.26,-138.2,21.01,-10.74,-82.82,-72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,-71.79,-4.311,-122,-71.26,-76,-59.44,56.12,-11.86,-4.943,-48.16,-61.29,-134.7,15.94,-17.58,-83.08,-80.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,-63.67,6.537,-123.4,-71.29,-74.82,-54.3,65.13,-8.895,6.175,-54.73,-53.97,-119.2,20.18,-18.84,-83.67,-88.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2001,-54.84,26.01,-124.6,-76.16,-77.23,-54.03,68.03,-8.386,12.46,-47.93,-49.11,-110.6,21.75,-23.19,-79.95,-98.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,-48.05,34.66,-121.5,-86.33,-80.16,-55.54,70.5,-4.318,-7.9,-40.82,-45.14,-99.54,24.12,-22.96,-75.17,-95.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,-34.05,42.59,-121.8,-82.41,-71.82,-52.15,77.58,9.394,-1.026,-45.88,-29.96,-84.85,38.04,-11.5,-75.76,-79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,-22.02,47.31,-124.6,-66.18,-64.13,-50.27,80.63,8.609,35.19,-52.99,-24.83,-84.83,42.94,-8.278,-76.34,-77.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,-24.39,43.94,-127.7,-66.19,-71.15,-51.97,80.22,-5.762,42.28,-57.27,-37.75,-85.24,38.86,-13.07,-69.21,-83.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,-22.46,56.34,-121.4,-67.5,-67.78,-40.23,90.11,-6.145,24.87,-57.34,-46.97,-79.42,45.46,-12.74,-73.32,-80.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,-11.06,76.86,-103,-51.72,-53.93,-23.61,102.8,2.321,23.2,-55.49,-53.24,-86.2,48.57,-17.65,-91.44,-87.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,-9.875,78.86,-93.42,-44.71,-56.04,-22.57,106.3,6.631,25.9,-59.64,-59.25,-89.82,43.19,-28.7,-95.14,-96.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,-7.458,80.93,-97.94,-50.99,-60.5,-24.65,109,10.21,6.063,-61.3,-63.28,-83.41,45.99,-31.89,-95.73,-96.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,1.85,92.97,-104.2,-56.82,-61.1,-22.78,108.7,6.291,-10.85,-53.96,-74.19,-93.79,48.69,-29.73,-113.8,-99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,-6.183,95.88,-111.1,-62.89,-75.11,-30.61,98.33,-5.593,-4.083,-51.72,-84.58,-114.7,40.01,-30.64,-128.7,-108.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,-27.53,90.91,-119.5,-64.02,-90.17,-47.94,88.55,-9.592,-9.5,-56.04,-94.04,-128.7,29.08,-34.82,-133.5,-116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,-42.59,84.22,-129.7,-64.67,-92.34,-60.43,85.25,-5.003,-18.8,-54.94,-104.5,-134.6,25.91,-39.09,-132.7,-120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,-45.99,76.22,-133.6,-66.14,-90.44,-59.85,85.02,0.2463,-8.261,-53.7,-100.3,-128.8,26.76,-42.88,-125,-122.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,-40.92,70.59,-118,-51.48,-84.83,-53.73,89.57,6.127,-21.26,-58.07,-92.7,-122.9,22.39,-46.03,-124.9,-121.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,-39.99,64.32,-101.5,-39.59,-73.68,-51.66,94.62,7.721,-30.66,-61.9,-87.48,-120.2,18.32,-44.88,-123.9,-115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,-43.99,56.07,-108.4,-52.49,-75.51,-56.55,91.33,3.421,6.613,-68.54,-72.95,-111.4,17.73,-43.78,-110.2,-110.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,-47,49.43,-116.4,-53.38,-88.71,-62.8,88.05,3.332,17.27,-75.24,-69.5,-110.5,15.6,-43.91,-107.6,-108.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,-53.66,47.08,-104.9,-30.11,-82.48,-60.72,90.24,6.875,-0.3846,-71.35,-78.17,-120.7,16.42,-36.94,-116.1,-100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,-63.36,43.23,-105.9,-29.69,-77.13,-68.52,77.24,4.625,2.68,-73.99,-86.06,-135.4,7.75,-37.39,-125.3,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021,-79.79,25.71,-128.1,-51.47,-102.4,-95.18,51.36,0.1018,-18.47,-90.31,-103.7,-158.1,-15.79,-53.63,-143.8,-135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,-101.4,9.123,-131.2,-55.59,-112.6,-102.6,41.75,-2.404,-39.82,-92.91,-107.5,-166.2,-20.14,-56.6,-147.8,-136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,-105.1,11.48,-124,-57.61,-91.76,-91.9,36.17,-9.351,-8.394,-86.35,-81.99,-146.6,-5.135,-42.27,-122.6,-109.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,-92.04,10.97,-139.7,-79.77,-83.43,-100.7,11.02,-20.11,12.78,-96.17,-64.21,-128.3,-5.467,-39.82,-107.6,-102.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025,-89.75,-5.536,-158.2,-101.7,-92.36,-120.9,-17.01,-30.71,0.6369,-109.1,-67.77,-128.1,-17.67,-50.97,-116.9,-111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2026,-99.25,-18.71,-170.8,-119.3,-107.6,-134.7,-34.12,-45.15,-8.209,-111.1,-74,-133.4,-22.75,-55.48,-119.3,-113.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2027,-102.1,-20.12,-187,-134.8,-121,-138.1,-41.84,-52.97,-24.6,-115.3,-72.55,-129.9,-19.92,-49.15,-110.5,-110.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2028,-95.51,-13.52,-183.4,-131,-117.9,-126.4,-34.61,-40.28,-35,-119.9,-73.47,-123.4,-12.19,-41.99,-114.3,-107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2029,-87.87,0.5056,-164,-117.5,-110,-110.4,-15.5,-27.89,-9.893,-112.1,-81,-121.9,2.969,-32.58,-119,-97.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2030,-82.13,14.8,-165.1,-116.5,-109,-104.8,-3.156,-34.48,4.919,-102.8,-77.45,-115,22.09,-19.7,-106.7,-80.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2031,-80.26,19.99,-186.1,-122.6,-119.6,-115.1,-6.11,-37.67,-22.15,-105.3,-74.27,-106.5,27.73,-21.23,-99.7,-72.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2032,-82.14,20.47,-197.5,-123.5,-139.1,-128.6,-9.35,-25.91,-34.34,-109.9,-82.67,-105.6,20.77,-34.28,-102.1,-78.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2033,-82.73,21.92,-184.7,-115.1,-136.3,-125.2,-8.802,-20.23,-20.26,-110.3,-81.97,-107.6,15.63,-38.73,-102.7,-89.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2034,-85.34,17.44,-164.3,-103.5,-117.8,-118,-14.9,-23.47,-34.44,-113.4,-89.12,-120.7,5.745,-42.96,-116.2,-99.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2035,-93.41,8.326,-153.4,-95.88,-117.5,-119.7,-11.84,-22,-54.51,-119.2,-110.5,-137.9,-5.245,-50.95,-130.8,-105.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2036,-100.4,7.27,-143.8,-85.25,-121,-114.7,11.23,-16.43,-40.74,-121,-110.3,-139,-4.622,-51.65,-129.7,-107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2037,-95.81,19.12,-131.2,-64.04,-109.1,-97.08,36.09,-4.088,-22.71,-114.1,-97.89,-130.2,-2.827,-56.92,-131.3,-116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2038,-75.51,33.68,-122.5,-48.05,-91,-74.74,51.35,11.55,-19.09,-112.7,-91.8,-117.6,-8.038,-76.14,-132.3,-130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2039,-61.16,32.42,-122.6,-54.35,-82.07,-67.86,50.26,7.065,-26.25,-128.8,-86.17,-109.3,-16.42,-92.58,-126.8,-133.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2040,-67.52,23.31,-130.2,-66.35,-88.02,-81.12,39.51,-11.43,-25.8,-134,-88.2,-114.3,-16.4,-89.8,-129.2,-122.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2041,-78.81,25.73,-139,-71.41,-97.07,-91.57,34.88,-21.04,-10.04,-121.8,-95.69,-119.3,-2.037,-75.95,-130.6,-106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2042,-90.07,25.35,-147.4,-81.97,-101.9,-96.33,27.52,-30.9,-18.11,-127.3,-99.44,-120.2,4.096,-72.68,-121.8,-97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2043,-92.66,19.56,-144,-85.32,-92.29,-93.07,19.33,-40.42,-19.78,-139.1,-90.09,-115.3,-3.541,-76.42,-111.1,-95.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2044,-81.46,20.43,-131.9,-75.94,-73.6,-83.1,18.07,-38.05,17.97,-133.6,-69.84,-103,-7.174,-76.23,-104.2,-98.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2045,-83.87,12.65,-138.7,-77.01,-79.05,-93.08,11.13,-34.93,15.12,-130.6,-70.82,-101.8,-14.58,-83.09,-104.2,-105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2046,-87.07,4.119,-144.3,-72.97,-87.61,-101.8,13.25,-28.87,-7.825,-131.5,-81.91,-101,-23.87,-90.53,-104.2,-103.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2047,-70.92,8.818,-131.4,-59.52,-75.25,-90.46,27.38,-22.74,14.42,-129.7,-73.34,-88.03,-19.49,-85.28,-102.3,-92.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2048,-71.15,4.693,-134.4,-68.47,-80.19,-97.95,19.3,-36.15,7.194,-136.5,-74.09,-88.76,-13.98,-82.44,-102.2,-84.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2049,-81.14,-1.469,-142.1,-79.65,-90.92,-110,2.6,-47.49,-15.32,-138.1,-83.31,-94.68,-10.26,-82.93,-94.47,-77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2050,-75.29,5.321,-138.3,-74.08,-81.91,-100.4,4.095,-40.88,4.03,-128.3,-77.59,-92.72,-2.212,-78.36,-91.08,-72.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2051,-79.87,4.577,-143.9,-73.95,-85.63,-101.4,7.286,-39.51,-14.91,-129.4,-85.15,-103.5,-7.21,-84.51,-102.6,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2052,-89.26,-1.641,-139.5,-70.35,-92.98,-104.1,6.813,-39.55,-41.15,-136,-96.36,-106.9,-19.22,-96.46,-98.2,-89.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2053,-80.55,2.183,-126.5,-60.42,-82.45,-88.62,4.702,-34.81,-0.5639,-133.3,-81.51,-87.81,-13.87,-92.16,-81.27,-82.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2054,-73.16,5.736,-135.9,-68.62,-79.8,-90.36,-10.94,-43.71,2.684,-134.3,-76.65,-87.6,-7.466,-84.98,-91.15,-80.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2055,-81.51,-2.274,-149.6,-89.54,-89.48,-114.5,-31.35,-60.37,-41.65,-141.4,-95.11,-113.6,-19.32,-90.99,-116.8,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2056,-98.8,-15.29,-161.4,-104,-101.7,-126.9,-36.22,-64.85,-32.01,-139.1,-107.9,-130,-31.26,-96.97,-128.4,-98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2057,-107.8,-15.02,-170.8,-104.7,-111.8,-122.4,-28.67,-56.84,-16.12,-132.8,-115.5,-132.3,-33.46,-96.05,-131,-105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2058,-104.2,-4.271,-159.1,-98.35,-109.7,-116.9,-24.62,-49.28,-40.5,-136.1,-118.2,-136.4,-37.3,-98.04,-135.4,-110.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2059,-105.4,-3.618,-150.7,-95.61,-107,-115.2,-22.85,-44.25,-45.14,-138.6,-114.8,-139.8,-44.14,-107.3,-139.4,-115.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2060,-102.7,-6.758,-150.9,-88.66,-104.5,-109,-13.84,-31.43,-27.73,-131.7,-115.6,-132.4,-46.23,-114.1,-134,-114.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2061,-86.15,0.9351,-134.9,-73.39,-88.26,-97.08,0.9741,-18.71,-24.65,-124.6,-104.1,-115.3,-34.14,-105.9,-119.1,-104.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2062,-77.47,18.22,-126.2,-60.21,-83.98,-91.78,18.66,-13.44,-30.1,-115.6,-85.23,-105,-11.93,-91.55,-109.8,-94.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2063,-80.12,36.96,-132.7,-53.18,-103.1,-97.48,28.71,-6.715,-36.57,-106.4,-91.79,-113.1,-1.895,-88.15,-107.8,-83.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2064,-86.47,40.08,-132.8,-55.64,-114.7,-103.4,21.23,-7.727,-51.1,-110.5,-105,-121.8,-3.319,-91.81,-100.8,-71.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2065,-99.98,27.25,-139.7,-67.24,-120.2,-105.7,11.87,-18.46,-71.06,-118.4,-104.4,-116.4,-1.33,-94.31,-95.91,-71.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2066,-108,20.81,-148.5,-78.68,-128.3,-107.3,11.64,-21.91,-74.11,-117.7,-105.3,-112,-2.7,-94.35,-100.5,-80.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2067,-101.6,25.41,-137,-81.87,-123.9,-103.6,11.72,-25.96,-57.22,-118.2,-104,-112.3,-7.463,-93.62,-105.5,-82.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2068,-95.19,25.86,-124.8,-75.45,-116.3,-94.18,10.2,-38.88,-51.57,-126.5,-107.1,-109.4,-10.38,-103.8,-113.3,-88.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2069,-87.96,18.49,-118.1,-65.41,-105.2,-76.53,14.52,-43.73,-52.87,-134.5,-110.3,-102.5,-14.96,-115.1,-119.9,-96.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2070,-63.64,22.9,-98.71,-55.72,-77.5,-47.32,29.99,-34.62,-34.54,-129,-78.41,-83.37,-10.38,-103.9,-107.4,-87.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2071,-41.94,42.19,-87.23,-51.84,-68.11,-34.99,42.94,-26.82,-15.84,-116.8,-49.74,-68.95,-0.9854,-91.73,-93.47,-74.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2072,-50.33,44.53,-98.57,-56.36,-84.2,-50.68,40.12,-29.99,-19.15,-122.6,-69.79,-81.62,-8.722,-100.7,-100.1,-80.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2073,-63.38,25.55,-108.6,-59.25,-89.12,-58.83,37.95,-35.06,-38.04,-139.6,-89.81,-94.96,-24.72,-111.8,-107.6,-89.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2074,-61.21,11.92,-112.9,-64.18,-89.8,-56.65,39.23,-36.36,-53.77,-146,-88.09,-92.72,-35.44,-120.9,-105.3,-94.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2075,-64.41,4.077,-118.1,-74.42,-93.61,-64.42,29.86,-41.2,-41.68,-148.6,-90.74,-87.31,-41.45,-130.2,-105.7,-99.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2076,-71.51,-8.328,-119.5,-75.72,-92.39,-74.39,21.34,-48.81,-21.93,-153.9,-88.74,-77.2,-37.54,-127.8,-107,-97.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2077,-72.28,-19.32,-118.2,-70.56,-94.63,-80.85,23.26,-50.99,-35.13,-156.6,-80,-73.32,-31.7,-126.2,-105.4,-88.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2078,-74.19,-19.46,-108,-62.58,-88.53,-80.65,29.94,-42.89,-52.57,-152.4,-80.89,-82.76,-31.28,-130.3,-107.6,-87.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2079,-73.09,-10.13,-98.24,-54.62,-76.97,-73.3,35.14,-30.33,-34.83,-138.5,-86.09,-87.4,-25.14,-120.4,-110.2,-92.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2080,-70.9,-4.21,-99.22,-53.02,-75.73,-71.75,33.28,-23.26,-8.751,-127,-80.86,-87.11,-18.18,-106.5,-103.5,-87.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2081,-77.97,-1.498,-81.57,-32.44,-66.31,-70.78,38.08,-14.63,-2.898,-122.9,-56.91,-78.96,-13.77,-99.29,-81.44,-65.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2082,-72.79,13.62,-57.42,-4.285,-51.77,-56.13,59.04,-3.071,9.818,-107.9,-14.41,-43.02,12.1,-76.58,-35.05,-27.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2083,-32.73,42.64,-57.68,-10.1,-36.49,-28.96,78.75,1.191,47.04,-88.7,29.21,0.5048,48.2,-48.62,15.41,4.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2084,1.206,59.52,-50.18,-14.8,-19.15,-12.09,80.63,1.513,48.14,-93.91,24.93,-0.9697,36.9,-62.27,4.644,-17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2085,-26.54,35.07,-48.31,-7.586,-45.28,-37.09,55.54,-10.22,-14.23,-118.5,-43.71,-52.72,-19.9,-109.2,-71.54,-80.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2086,-78.27,-4.763,-82.69,-28.16,-91.91,-77.38,25.86,-30.8,-58.62,-133.5,-98.65,-96.05,-50.99,-131.6,-124.2,-116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2087,-89.2,-9.256,-94.9,-38.05,-87.67,-82.74,30.46,-25.44,-58.23,-129.9,-101.4,-103.2,-46.14,-127.9,-129.8,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2088,-88.02,-1.802,-80.36,-25.48,-74.19,-79.18,40.31,-12.35,-61.33,-130.4,-107.2,-109.4,-56.73,-139.6,-139.5,-125.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2089,-108.7,-23.02,-95.99,-45.14,-92.52,-99.64,13.95,-29.16,-61.87,-146.1,-113.8,-119.3,-73.87,-152.2,-141.7,-120.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2090,-119.8,-41.83,-117.5,-70.27,-102.4,-117,-14.88,-43.74,-58.38,-148.2,-97.1,-115.3,-62.23,-135.3,-121.2,-101.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2091,-115.3,-35.75,-120.4,-71.37,-102.8,-118.2,-23,-38.89,-70.23,-129.5,-99,-116.7,-45.45,-116.3,-118.1,-100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2092,-117.7,-29.82,-128.2,-83.59,-109.8,-118.3,-31.38,-39.92,-74.63,-120,-112.3,-119.5,-40.92,-110.9,-121.2,-100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2093,-116.2,-22.64,-128.4,-91.27,-102.6,-113.1,-31.16,-33.89,-71.27,-116,-93.14,-100.6,-28.26,-97.23,-99.19,-82.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
