%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
4220,15.89,31.44,-82.06,-94.85,-46.86,-23.96,-46.72,-92.53,-31.25,-18.69,-0.6787,5.253,10.36,-8.334,17.05,24.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4221,19.36,24.08,-100.7,-141.8,-42.19,-15.76,-53.78,-98.02,-4.598,-17.93,-0.0179,9.396,7.402,-16.76,18.26,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4222,13.81,31.27,-92.58,-144.5,-32.04,-19.72,-45.44,-96.77,22.83,-25.01,13.67,18.08,0.7235,-27.24,20.04,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4223,9.688,17.48,-60.39,-120,-36.39,-39.28,-69.4,-114.5,9.029,-45.45,9.329,3.689,-16.44,-43.26,12.52,7.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4224,5.341,3.533,-71.91,-109.5,-49.45,-40.54,-77.73,-108.4,-14.93,-41.49,3.906,2.057,-11.98,-36.96,5.924,2.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4225,6.186,17.24,-99.45,-102.3,-43.9,-28.28,-50.21,-86.78,-6.519,-23.65,9.076,16.94,1.938,-25.42,2.877,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4226,10.62,30.12,-92.88,-82.81,-28.74,-22.47,-35.23,-79.64,15.41,-17.59,2.574,10.15,1.671,-31.44,-0.8601,7.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4227,16.74,30.96,-76.98,-106.9,-22.29,-8.827,-24.97,-65.92,21.44,-7.392,0.4083,-2.064,1.562,-37.76,0.0519,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4228,22.27,31.89,-61.44,-148.2,-18.26,9.563,-9.112,-56.89,28.06,-5.291,15.75,1.708,1.339,-41.42,0.791,16.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4229,22.58,30.12,-50.98,-90.08,-19.33,14.42,-2.358,-62.73,39.13,-29.33,23.66,5.496,-2.861,-45.5,-3.276,5.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4230,26.58,38.17,-53.49,-5.814,-21.47,17.13,18.01,-46.69,35.57,-32.36,26,13.98,3.676,-44.22,2.788,-0.9678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4231,39.3,63.5,-34.94,-12.75,-3.913,30.48,43.96,-26.92,34.26,-2.572,35.45,29.32,13.36,-46.1,17.7,4.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4232,48.11,76.06,-12.88,-38.36,2.155,33.21,36.68,-40,22.38,0.5979,33.1,26.8,10.72,-52.95,19.23,6.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4233,39.54,61.59,-48.64,-48.15,-28.43,7.681,10.12,-65.19,-18.36,-20.48,21.4,15.42,6.138,-51.56,13.57,2.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4234,22.09,41.84,-91.66,-77.77,-35.91,-16.45,-7.858,-85.65,-15.04,-20,25.81,22.28,11.85,-36.8,21.82,4.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4235,21.56,34.28,-74.13,-96.75,-16.41,-13.91,-13.86,-95.73,38.33,-12.67,36.33,32.18,18.13,-25.53,28.83,9.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4236,29.41,37.07,-65.74,-105.2,-38.83,-14.16,-15.83,-93.34,42.72,-21.2,32.97,20.45,10.72,-39.37,12.74,6.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4237,11.33,35.36,-102.7,-102.4,-78.33,-40.16,-24.39,-97.04,1.366,-31.44,18.53,1.687,2.63,-56.95,-4.198,11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4238,-16.58,26.69,-113.7,-77.17,-77.92,-58.43,-23.16,-99.67,-19.07,-27.53,6.296,1.813,13.23,-47.52,1.271,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4239,-13.35,28.75,-101.2,-96.59,-57.86,-42.14,-5.727,-84.68,-18.73,-6.36,6.457,4.206,21.9,-36.36,-0.2471,33.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4240,0.9695,29.24,-100,-129.9,-53.85,-29.42,-8.434,-74.03,-25.83,2.094,-0.4747,-17.95,6.707,-45.82,-26.42,4.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4241,-6.58,6.471,-92.07,-84.84,-68.26,-41.75,-22.74,-76.07,-45.04,-20.05,-22.54,-33.87,-7.848,-53.63,-36.87,-1.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4242,-2.53,-4.561,-90.89,-48.05,-67.31,-32.3,-7.815,-67.91,-49.65,-22.86,-25.05,-22.94,-5.003,-51.83,-25.27,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4243,24.09,15.85,-93.12,-74.51,-50.35,-7.41,9.331,-54.93,-36.06,5.101,-13.24,-24.9,-2.851,-48.2,-26.63,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4244,23.34,26.05,-73.12,-73.41,-66.88,-16.78,0.3766,-59.47,-32.71,7.611,-8.807,-33.04,-4.765,-43.29,-23.89,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4245,12.55,20.38,-61.18,-46.46,-84.96,-25.88,-7.079,-69.87,-25.46,-10.85,8.831,-10.32,-3.525,-45.56,-3.427,37.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4246,37.9,22.69,-55.94,-31.79,-56.77,-11.42,-10.57,-74.3,-0.1829,-17.69,27.33,11.14,-7.282,-54.07,-0.7217,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4247,58.87,17.87,-55,-38.15,-42.66,-16.96,-24.25,-83.12,11.74,-25.33,27.65,9.599,-17.39,-60.19,-11.74,8.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4248,48.79,4.669,-91.11,-100.2,-58.59,-29.36,-30.93,-82.49,0.3833,-31.44,29.34,9.857,-23.46,-70.27,-12.51,1.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4249,44.81,12.21,-97.57,-130,-50.87,-20.57,-27.44,-68.65,-10.12,-29.13,23.68,8.524,-17,-75.73,-12.02,0.5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4250,51.25,35.49,-50.89,-59.22,-40.62,-16.26,-23.66,-70.54,-5.721,-26,14.04,4.045,-0.7315,-62.52,-7.864,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4251,50.41,51.03,-49.51,-29.04,-46.92,-15.12,-10.04,-76.27,-0.7541,-8.464,27.03,13.26,11.57,-46.8,3.661,37.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4252,55.58,69.41,-59.05,-66.09,-32.59,0.5649,7.836,-68.69,-3.097,9.793,36.77,26.63,22.22,-35.05,9.373,48.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4253,70.98,97.13,-21.22,-39.57,-15.96,9.419,13.46,-59.99,3.009,4.598,28.33,27.85,36.63,-18.22,11.53,57.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4254,73.2,102,-14.3,27.02,-22.86,6.064,22.25,-37.89,13.95,12.84,30.31,22.25,43.12,-5.419,20.8,68.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4255,73.35,87.7,-25.48,28.93,-13.83,14.2,39.56,-30.43,18.1,43.76,43.87,28.82,47.17,0.8662,33.36,81.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4256,93.45,88.48,-12.48,-39.55,-1.294,17.24,32.09,-72.46,4.812,47.26,47.28,39.79,47.25,0.2817,25.34,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4257,90.31,77.81,-35.57,-85.56,-26.95,-8.608,7.673,-79.93,-28.46,29.68,31.17,20.72,22.23,-19.42,-7.243,50.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4258,50.89,42.92,-57.06,-52.85,-44.73,-28.03,11.31,-21.88,-32.51,26.4,9.152,-12.4,-3.097,-41.85,-29.73,25.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4259,28.61,28.99,-34.65,-31.28,-48.27,-28.67,19.85,1.942,-10.06,25.66,-8.557,-25.37,-1.809,-41.24,-38.05,23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4260,15.17,26.49,-48.52,-42.86,-88.07,-44.91,-5.729,-12.2,-28.78,28.04,-27.76,-30.73,3.414,-25.04,-40.9,26.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4261,-5.984,12.47,-75.49,-12.89,-120.8,-64.45,-30.15,-7.841,-55.27,42.05,-32.89,-29.59,5.779,-11.71,-25.21,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4262,-5.904,11.91,-59.22,1.497,-124.6,-74.75,-33.01,-7.736,-52.44,41.34,-27.23,-22.58,8.735,-12.45,-23.12,31.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4263,-7.399,18.58,-59.45,-34.54,-147.7,-96.94,-44.03,-16.72,-66.88,27.9,-41.43,-33.21,-0.5993,-23.58,-46.53,8.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4264,-25.12,18.06,-79.39,-75.08,-167.8,-113.9,-62.45,-24.25,-83.39,17.51,-54.22,-46.19,-14.97,-32.63,-47.33,-3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4265,-28.73,21.73,-92.38,-123.1,-171.2,-116.5,-67.8,-42.83,-81.36,1.123,-49.68,-50.59,-26.17,-40.99,-43.96,-3.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4266,-32.12,21,-119.1,-106.9,-178.9,-125.2,-59.77,-42.6,-93.4,2.365,-56.33,-64.4,-37.66,-49.66,-64.7,-19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4267,-49.34,12.03,-124.5,-44.92,-168.5,-131.2,-55.82,-31.92,-107.8,17.57,-61.42,-69.9,-42.97,-55.6,-66.39,-29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4268,-61.53,5.484,-106.1,-97.83,-155.6,-128.2,-70.33,-57.67,-102.8,-3.944,-42.69,-48.74,-38.91,-59.34,-45.4,-19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4269,-60.81,1.466,-108.4,-146.2,-157.4,-121.8,-80.14,-71.12,-69.96,-22.38,-21.23,-16.03,-25.51,-53.3,-30.2,-2.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4270,-42.15,3.798,-92.76,-48.29,-136.6,-102.2,-62.33,-39.55,-16.27,11.08,-4.46,13.68,-3.151,-41.43,-7.979,27.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4271,-4.699,19.55,-46.67,-4.048,-99.09,-68.09,-28.5,-15.56,10.37,40.6,29.5,43.66,24.14,-28.51,35.45,71.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4272,43.46,50.27,-26.84,-64.7,-68.72,-33.59,8.315,0.9379,18.23,40.8,76.52,76.49,47.42,-6.018,78.34,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4273,68.34,70.91,-38.37,-56.79,-67.23,-34.82,10.96,10.7,22.39,32.07,78.54,65.27,33.61,-6.136,63.03,89.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4274,24.37,42.51,-68.72,-17.34,-126.2,-89.45,-45.62,-29.7,-36.41,4.156,5.021,-11.87,-21.43,-52.38,-19.73,25.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4275,-50.91,-9.853,-111.5,-58.8,-188.8,-144.8,-96.25,-85.04,-114.4,-24.88,-76.85,-74.82,-55.93,-87.95,-83.01,-21.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4276,-86.91,-31.81,-137.1,-135.7,-193.1,-159.8,-102.3,-104.1,-123.5,-29.92,-108.2,-91.2,-53.49,-84.33,-89.16,-25.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4277,-97.39,-34.24,-141,-153.9,-185.3,-154.5,-111.7,-109.6,-117.2,-30.28,-109.1,-104.9,-59.24,-79.51,-86.2,-24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4278,-107.6,-46.26,-133.7,-109.4,-187.8,-147.6,-123.9,-114,-121.7,-31.67,-99.65,-107.5,-71.32,-80.31,-85.09,-35.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4279,-103.7,-56.5,-113.2,-99.92,-177.2,-148.2,-112.1,-113.1,-111.1,-24.56,-89.47,-101.7,-75,-81.36,-82.28,-57.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4280,-95.69,-53.86,-99.42,-121.8,-170.2,-155.6,-106.6,-114.9,-129.6,-20.65,-94.31,-113.4,-85.85,-93.61,-90.37,-78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4281,-92.81,-48.71,-109.1,-77.67,-163.1,-142.8,-106.2,-106.8,-131.7,-29.28,-89.53,-101,-85.06,-97.76,-81.56,-62.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4282,-74.15,-38.82,-112.8,-44.19,-136.5,-108.6,-77.92,-91.37,-58.06,-38.1,-57.64,-58.68,-55.56,-82.61,-45.92,-25.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4283,-48.79,-13.66,-96.3,-90.34,-123.6,-90.63,-56.64,-96.52,-26.22,-29.59,-41.2,-46.5,-31.59,-70.72,-28.45,-13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4284,-44.94,7.16,-96.15,-100.7,-131.3,-94,-70.65,-104.8,-58.73,-10.85,-50.54,-58.18,-20.56,-59.48,-30.35,-6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4285,-40.24,10.75,-101.5,-74.37,-114.7,-84.84,-67.76,-90.5,-42.38,0.2948,-44.69,-49.79,2.783,-37.16,-15.3,18.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4286,-15.75,20.98,-68.15,-92.86,-88.26,-66.68,-38.34,-84.72,-27.97,8.063,-29.42,-30.2,24.27,-21.78,-0.7896,29.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4287,-9.755,28.71,-44.46,-109.4,-100.1,-75.1,-46.35,-102.2,-67.04,9.609,-29.04,-30.31,19.55,-22.77,-11.63,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4288,-28.63,5.005,-76.53,-97.25,-125.4,-95.63,-85.72,-109.9,-72.57,-3.371,-29.52,-54.37,-3.275,-31.27,-24.67,-9.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4289,-40.2,-23.22,-106.6,-72.39,-129.1,-94.58,-94.58,-110.1,-61.86,-10.37,-33.25,-77.64,-28.93,-43.5,-33.04,-29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4290,-55.56,-33.93,-99.05,-53.87,-129.3,-94.98,-84.22,-119,-88.65,-15.42,-53.86,-85.32,-48.18,-54.96,-50.76,-49.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4291,-83.09,-49.2,-78.2,-86.66,-128.8,-114.8,-90.12,-110.3,-96.93,-37.11,-74.38,-94.08,-55.57,-61.52,-62.7,-59.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4292,-96.04,-61.13,-67.51,-102,-121.4,-121.6,-93.04,-89.78,-83.78,-39.54,-84.74,-105.1,-53.4,-58.02,-59.44,-61.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4293,-93.35,-52.54,-81.93,-68.15,-125.7,-110.1,-84.34,-99.02,-87.21,-23.47,-87.06,-96.07,-43.97,-38.22,-49.7,-58.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4294,-91.68,-46.57,-94.34,-95.93,-128.1,-107.4,-85.5,-114.3,-82.08,-35.74,-77.24,-78.69,-31.78,-21.76,-32.84,-42.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4295,-93.66,-50.06,-76.95,-124,-110,-109.6,-88.69,-98.64,-68.6,-39.72,-66.6,-76.15,-33.2,-31.86,-23.32,-33.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4296,-98.16,-51.89,-66.57,-72.55,-103.2,-106.7,-78.48,-81.65,-69.44,-12.15,-65.95,-68.84,-49.32,-48.41,-28.74,-48.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4297,-95.97,-58.02,-82.02,-54.77,-109.6,-103.7,-66.7,-82.02,-73.1,-11.12,-61.24,-40.97,-49.14,-46.11,-20.7,-49.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4298,-76.43,-49.47,-78.02,-54.94,-98.5,-93.54,-59.83,-79.72,-69.49,-24.95,-45.26,-17.3,-26.47,-37.41,0.6112,-29.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4299,-53.65,-16.29,-34.25,-21.31,-87.54,-75.19,-51.62,-73.82,-52.88,-16.53,-33.72,-12.92,-12.28,-35.89,10.31,-19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4300,-44.06,-0.8403,-1.169,-26.2,-82.7,-56.48,-40.32,-63.42,-39.96,-15.58,-34.11,-17.16,-7.69,-34.36,15.59,-15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4301,-34.05,-9.996,-16.56,-26.28,-61.77,-40.57,-28.9,-50.81,-63.63,-22.17,-40.78,-21.88,-0.9227,-29.69,17.38,-4.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4302,-17.42,-15.93,-37.88,-7.827,-49.82,-46.16,-24.9,-58.07,-87.38,-16.5,-51.17,-19.67,-1.209,-24.83,11.18,-2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4303,-10.9,-20.42,-31.27,-31.36,-52.95,-67.43,-26.52,-66.15,-65.41,-9.185,-52.04,-4.149,1.973,-20.21,18.4,-0.8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4304,-10.23,-20.08,-27.29,-18.04,-40.52,-65.08,-29.53,-53.13,-40.2,-0.9624,-39.12,10.01,10.58,-21.11,27.3,2.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4305,-6.967,-19.1,-32.93,15.31,-38.95,-52.21,-38.89,-53.03,-40.28,-1.119,-39.22,4.998,2.978,-25.25,13.06,-7.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4306,-10.34,-31.33,-25,-14.52,-62.02,-64.19,-42.28,-64.22,-35.29,-14.69,-52.08,-6.513,-2.326,-19.79,7.143,-10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4307,-15.19,-28.14,-12.38,-12.82,-64.34,-82.19,-38.5,-59.5,-32.68,-15.86,-53.44,-7.318,7.941,-11.92,24.27,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4308,-15.72,-8.465,-13.43,14.73,-47.89,-81.1,-48.42,-61.6,-41.49,-8.529,-49.42,-4.383,8.609,-15.64,32.92,8.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4309,-13.02,-8.502,-22.33,-24.55,-38.25,-61.6,-48.65,-69.38,-26.92,-10.86,-36.38,1.787,10.49,-19.96,36.87,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4310,5.578,-7.655,-9.404,-33.66,-19.15,-33.79,-26.23,-59.62,-2.335,-8.208,-9.593,17.44,24.7,-18.49,49.1,24.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4311,29.54,8.722,33.52,37.31,3.306,-17.29,-21.97,-54.11,-7.701,-1.8,-6.891,24.33,22.3,-20.73,44.99,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4312,26.39,6.94,43.36,71.6,-2.814,-14.63,-27.14,-65.71,-25.53,-8.89,-28.16,16.26,12.77,-20.64,26.08,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4313,4.162,-6.304,-10.92,33.3,-27.54,-14.67,-18.87,-82.67,-42.19,-17.79,-34.48,15.65,18.28,-16.33,20.06,10.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4314,-7.962,-10.3,-38.52,-1.944,-40.51,-28.66,-27.14,-88.93,-67.88,-22.68,-42.29,14.57,11.02,-26,15.04,-1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4315,-14.31,-20.95,7.241,7.874,-41.65,-53.88,-41.41,-70.57,-81.01,-30.27,-62.87,-0.1729,-4.334,-38.03,3.105,-14.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4316,-20.74,-29.14,34.76,24.99,-43.72,-56.65,-32.71,-61.77,-67.98,-19.12,-60.75,1.676,12.43,-26.12,8.124,-3.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4317,-14.79,-12.58,8.581,14.13,-46.12,-42.02,-21.93,-76.91,-54.03,1.21,-48.12,16.13,28.77,-17.46,12.33,-1.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4318,-10.62,3.122,-0.3115,2.032,-43.48,-35.26,-7.506,-65.97,-54.31,-12.17,-49,12.14,14.52,-29.41,-1.041,-18.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4319,-11.71,7.519,7.976,10.21,-33.99,-15.47,20.96,-44.77,-50.23,-21.46,-32.56,17.83,24.51,-16.98,8.691,-2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4320,11.02,29.75,-8.819,30.12,-28.23,8.733,29.38,-56.12,-32.26,9.356,-10.77,32.72,53.72,11.06,27.17,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4321,24.76,44.48,-17.49,55.91,-40.29,-9.694,13.37,-55.32,-37.21,15.54,-29.77,12.9,37.11,-1.684,5.842,-1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4322,-2.888,21.38,-7.837,66.82,-58.42,-34.02,11.23,-29.97,-69.76,-7.759,-55.83,-2.622,13.64,-24.29,-10.96,-15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4323,-11.97,12.33,-13.38,49.01,-63.67,-21.34,24.67,-30.87,-73.69,-0.9442,-52.44,17.62,31.64,-13.62,7.712,14.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4324,7.704,32.5,0.425,35.73,-51.91,-16.8,27.15,-46.16,-60.28,10.02,-51.58,21.92,40.82,-7.707,14.52,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4325,9.208,32.44,49.01,55.61,-26.91,-25.41,17.31,-39.9,-74.15,1.575,-62.8,8.41,23.65,-23.95,7.189,8.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4326,10.89,20.3,59.79,79.66,-15.06,-13.39,5.805,-28.26,-71.96,1.184,-61.8,11.35,18.16,-34.11,11.64,-1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4327,18.04,19.48,25.32,65.25,-28.79,-7.092,-5.391,-39.35,-32.35,-1.382,-47.61,17.64,25.16,-31.88,17.6,4.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4328,6.24,16.59,9.875,17.31,-39.09,-23.71,-10.6,-71.12,-15.85,-6.043,-40.2,12.71,25.39,-23.05,20.45,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4329,-3.364,17.07,7.776,-21.19,-42.36,-38.94,-7.804,-89.18,-30.27,-1.199,-48.42,4.558,19.11,-13.67,22,36.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4330,1.179,24.34,-12.38,-21.31,-48.1,-39.62,-3.12,-79.87,-32.14,-14.97,-49.2,5.35,19.75,-11.99,14.5,48.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4331,8.341,26.1,-25.45,-4.627,-36.98,-32.18,0.1956,-75.68,-28.59,-28.47,-39.25,2.255,23.16,-16.59,-3.452,45.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4332,11.92,25.41,-10.55,-0.7743,-18.44,-34.66,-6.077,-80.92,-35.8,-6.879,-48.46,-21.94,8.492,-27.82,-19.77,22.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4333,2.889,19.75,10.89,9.342,-21.67,-46.7,-20.71,-73.95,-30.43,0.9003,-61.68,-32.11,-12.61,-44.31,-21.03,5.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4334,-8.867,5.651,13.7,30.11,-38.22,-55.45,-27.03,-72.78,-24.81,-21.42,-60.4,-22.03,-21.3,-54.91,-22.67,7.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4335,-14.5,-8.766,3.943,24.27,-41.69,-58.73,-27.86,-89.02,-44.4,-24.91,-67.35,-32.28,-29.48,-58.18,-34.25,8.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4336,-18.35,-22.32,11.61,7.185,-22.35,-41.53,-25.54,-97.74,-44.71,-22.87,-68.45,-39.66,-35.08,-59.33,-32.3,9.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4337,-12.41,-26.62,35.57,19.86,-4.293,-14.63,-6.867,-90.79,-25.92,-35.95,-53.04,-30.02,-31.31,-57.84,-27.25,13.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4338,-9.631,-19.76,34.45,38.22,-14.06,-24.08,1.842,-81.74,-53.75,-37.55,-59.31,-42.59,-35.18,-60.55,-40.15,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4339,-23.81,-25.57,7.447,21.71,-30.75,-57.47,-21.59,-82.86,-83.79,-31.58,-73.14,-54.58,-40.36,-71.54,-42.42,-10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4340,-25.39,-36.44,5.076,-9.611,-25.19,-63.67,-28.81,-91.27,-58.41,-22.46,-55.45,-35.41,-27.62,-74.29,-22.67,1.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4341,-5.822,-23.46,21.94,-5.302,-13.61,-46.02,-3.632,-93.27,-46.65,-10.72,-36.48,-19.96,-14.61,-65.7,-7.942,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4342,6.807,-8.053,12.66,22.98,-19.73,-38.97,2.559,-96.08,-59.87,-29.96,-40.01,-22.57,-16.67,-63.91,-8.394,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
